Property_address,Listing_link,Rent_price,#bedrooms,#bathrooms,Square_footage,images
"3200 S Litzler Dr, Flagstaff, AZ","/b/building/35.170483,-111.66837_ll/",,,,,"['https://photos.zillowstatic.com/fp/15378a81d011cdb2f86396898f09eb25-p_e.jpg','https://photos.zillowstatic.com/fp/c21110b17440b3b784b505520919d2ed-p_e.jpg','https://photos.zillowstatic.com/fp/a2d542e838039d26329d9a19366ae03d-p_e.jpg','https://photos.zillowstatic.com/fp/5bd426a22615fbad7757c1c0ae3f5829-p_e.jpg','https://photos.zillowstatic.com/fp/8153364183203987fba86702d1e95f57-p_e.jpg','https://photos.zillowstatic.com/fp/24563c2f5c7445acc09cf11b6733ede2-p_e.jpg','https://photos.zillowstatic.com/fp/5d7bab164e08f48a985926281c9d7813-p_e.jpg','https://photos.zillowstatic.com/fp/9b2b524cebcd29733e7ff8eda9b00740-p_e.jpg','https://photos.zillowstatic.com/fp/fcb10b2af4397a11140d8026ac8c49a9-p_e.jpg','https://photos.zillowstatic.com/fp/85e40e05b807de4a8d42c15c706931ad-p_e.jpg','https://photos.zillowstatic.com/fp/6d385273f3f32579cbe99e12bec79872-p_e.jpg','https://photos.zillowstatic.com/fp/a2341f5915658e00f7a73c56ab9454e4-p_e.jpg','https://photos.zillowstatic.com/fp/d9bf28c3f8fbecd9a1c154c9fea46245-p_e.jpg','https://photos.zillowstatic.com/fp/3cf61e3e32a118b40bfb2540cf970d8a-p_e.jpg','https://photos.zillowstatic.com/fp/84ddeb59344fc1dc1efebf989390d378-p_e.jpg','https://photos.zillowstatic.com/fp/e4b02db13862df041f0a8301aac4cc90-p_e.jpg','https://photos.zillowstatic.com/fp/0c45d4d7211a81eb52e416c36a8b5d74-p_e.jpg','https://photos.zillowstatic.com/fp/398945cfd8ee721f1230da18b384a1f6-p_e.jpg','https://photos.zillowstatic.com/fp/5423fc8775c02ac639f047683bfc8a80-p_e.jpg','https://photos.zillowstatic.com/fp/72d496de91cb9692f2b614c4e0c4e0f3-p_e.jpg']"
"727 Zuni Dr, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/727-Zuni-Dr-Flagstaff-AZ-86001/2057155364_zpid/,"$2,900/mo",3,2,1696,"['https://photos.zillowstatic.com/fp/fbe9a0287bd8d5ad7b794754b9c7ad53-p_e.jpg','https://photos.zillowstatic.com/fp/0c65d021f38f0e6db80ce06040774621-p_e.jpg','https://photos.zillowstatic.com/fp/e15b1a614eaba052c8945fe9463bd93f-p_e.jpg','https://photos.zillowstatic.com/fp/3d6100c5a26da0838a13b0e5f5199ee8-p_e.jpg','https://photos.zillowstatic.com/fp/361c2c1561a417555f8c3b3de4d2ae2c-p_e.jpg','https://photos.zillowstatic.com/fp/956c6236bb3b0ede42d592f3ba1d1397-p_e.jpg','https://photos.zillowstatic.com/fp/1e3ee695a5754144011c3f86ebcb7d45-p_e.jpg','https://photos.zillowstatic.com/fp/df9184fb6548bbf6cf531662c061f1e5-p_e.jpg','https://photos.zillowstatic.com/fp/6e9e31ae505b401123a274e27e519657-p_e.jpg','https://photos.zillowstatic.com/fp/20e9d4795f31d48655d52f8e344dabee-p_e.jpg','https://photos.zillowstatic.com/fp/c3d5f5ae51e7a91fe4e2e90f0312b0d0-p_e.jpg','https://photos.zillowstatic.com/fp/1e698fc45b1f5bacc50eef3187dac2dd-p_e.jpg','https://photos.zillowstatic.com/fp/342e0df699b854d5385318009daa2176-p_e.jpg','https://photos.zillowstatic.com/fp/3436c9cc1dc7bf4695952a39edd214f3-p_e.jpg','https://photos.zillowstatic.com/fp/f497e8a59bb650504c3d3ff2e474d83c-p_e.jpg','https://photos.zillowstatic.com/fp/4b451d1b63f307728ae990c4eb8cb9a6-p_e.jpg','https://photos.zillowstatic.com/fp/30478b269b27a8063513c84e3ddd59ef-p_e.jpg','https://photos.zillowstatic.com/fp/42219d9e176a9e5ae1f9b6d07b5ca4c6-p_e.jpg','https://photos.zillowstatic.com/fp/8da324e87ff951440ad426e3ca593c4d-p_e.jpg']"
"3195 N Riviera Way, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/3195-N-Riviera-Way-Flagstaff-AZ-86004/7369184_zpid/,"$2,900/mo",3,2,1950,"['https://photos.zillowstatic.com/fp/c63c51cfe0724d60d4aa7e4065e4d097-p_e.jpg','https://photos.zillowstatic.com/fp/0c5428386b50b9708f07b3ed16dc08b3-p_e.jpg','https://photos.zillowstatic.com/fp/5926daa4ffb42a53d4d6cc94c35dc160-p_e.jpg','https://photos.zillowstatic.com/fp/27184773a07f3c9129d229a2cbd6681e-p_e.jpg','https://photos.zillowstatic.com/fp/eb58ba6bca1878534615b383f26efcfd-p_e.jpg','https://photos.zillowstatic.com/fp/6926e6f4ace6db0307ce450e13f710cd-p_e.jpg','https://photos.zillowstatic.com/fp/b0fd3aa6fa07dae8aae650ef0bc96033-p_e.jpg','https://photos.zillowstatic.com/fp/a959c54601fbc3110c4c019038cea8cf-p_e.jpg','https://photos.zillowstatic.com/fp/fc0112e30fe045be130b21af21016a79-p_e.jpg','https://photos.zillowstatic.com/fp/779f6c15c526b5bf9a3c1110163fa3cd-p_e.jpg','https://photos.zillowstatic.com/fp/30da259f7ae8a8fe1950918bf2ab5bd5-p_e.jpg','https://photos.zillowstatic.com/fp/7f4e5bf7e6f1316291aa4a32f093efbc-p_e.jpg','https://photos.zillowstatic.com/fp/cefa3195c584bf6beb029d9ad69b7717-p_e.jpg','https://photos.zillowstatic.com/fp/d38ee2e9ffa7c4bb8a38c3a3ad3bd33d-p_e.jpg','https://photos.zillowstatic.com/fp/80f50c7838990db38dcdbc46b58e438e-p_e.jpg','https://photos.zillowstatic.com/fp/fa06e9d5e2bd88ede2d0baa502389d66-p_e.jpg','https://photos.zillowstatic.com/fp/1391983ed0e1d2579e3cf069e2a5331e-p_e.jpg','https://photos.zillowstatic.com/fp/798bf38d84dfd2d744fa09344c765e28-p_e.jpg','https://photos.zillowstatic.com/fp/0e9e722f998df72b9374ef76be9590c0-p_e.jpg','https://photos.zillowstatic.com/fp/c2b5b9219ae8c2f7bf6e0fc7a861ac26-p_e.jpg','https://photos.zillowstatic.com/fp/8dc687212ec78afffbf00860dcba863e-p_e.jpg','https://photos.zillowstatic.com/fp/c05d1408d562f3e78fe728d910d95497-p_e.jpg','https://photos.zillowstatic.com/fp/3783fb79215fb275dd2c91c6996e7408-p_e.jpg','https://photos.zillowstatic.com/fp/ad63e244fcc8a5ccb8b74c5f34b13fe1-p_e.jpg','https://photos.zillowstatic.com/fp/ae7eeffde8b9fa9f96e584df864139f0-p_e.jpg','https://photos.zillowstatic.com/fp/a240127540e74fe20edbaefc34bb5dd2-p_e.jpg']"
"(undisclosed Address), Flagstaff, AZ 86005",https://www.zillow.com/homedetails/Flagstaff-AZ-86005/2054941016_zpid/,"$1,800/mo",2,2,950,"['https://photos.zillowstatic.com/fp/d6a1d875d1b7142782ccfe6945d8a177-p_e.jpg','https://photos.zillowstatic.com/fp/38c37cd5cc336977c9e692b0ee8288fc-p_e.jpg','https://photos.zillowstatic.com/fp/3dc9ce7fe7c391140087a93d53920449-p_e.jpg','https://photos.zillowstatic.com/fp/a71064f6e368478b409e48f630849fe2-p_e.jpg','https://photos.zillowstatic.com/fp/dd1b8f3986cdca38d39bf3ea9e2a7c89-p_e.jpg','https://photos.zillowstatic.com/fp/0f96682525d2f58f8125987e4ae6b4e1-p_e.jpg','https://photos.zillowstatic.com/fp/2fc1ccf9cfe861b59b663d67e1037c19-p_e.jpg','https://photos.zillowstatic.com/fp/957c79e0ba2eb02f232603df2bb7e456-p_e.jpg','https://photos.zillowstatic.com/fp/4dda60c89c103633f8ec70a16ec6ab53-p_e.jpg','https://photos.zillowstatic.com/fp/54def50a17e9f90fa00e6690dfdc1a11-p_e.jpg','https://photos.zillowstatic.com/fp/d7429ef0f4c9c8720940e09a27a78c7d-p_e.jpg','https://photos.zillowstatic.com/fp/049a2c6c07daf91d079792a2474211bc-p_e.jpg','https://photos.zillowstatic.com/fp/8d770bd3c9b6d51397bf6629d4d411cd-p_e.jpg','https://photos.zillowstatic.com/fp/ec85a6004f32c4e222238fb90c167a75-p_e.jpg']"
"2955 S Pardo Calle, Flagstaff, AZ","/b/building/35.371902,-111.6622_ll/",,,,,"['https://photos.zillowstatic.com/fp/6473d136226abf57eb18da0c82f21ab1-p_e.jpg','https://photos.zillowstatic.com/fp/1a6ca2fb9f245e7e038a740e24d56295-p_e.jpg','https://photos.zillowstatic.com/fp/ac997201e879fd3bdde2fc3f1aae41e5-p_e.jpg','https://photos.zillowstatic.com/fp/719fef681b426294414d1785bdc8216f-p_e.jpg','https://photos.zillowstatic.com/fp/98e5d726decab21a7cb61d407e380c51-p_e.jpg','https://photos.zillowstatic.com/fp/89e3fe47816b2ff44ef465103ba9b3b9-p_e.jpg','https://photos.zillowstatic.com/fp/80d40a89935604999842134cd96361af-p_e.jpg','https://photos.zillowstatic.com/fp/05880f2f29fd0bdb9e77ec6372599d6d-p_e.jpg','https://photos.zillowstatic.com/fp/ababb42523ce821b4315796471152a8a-p_e.jpg','https://photos.zillowstatic.com/fp/e38f96339c02fc5511aec72cddc8b661-p_e.jpg','https://photos.zillowstatic.com/fp/09083b43cfb1f27107a6cba388eb1088-p_e.jpg','https://photos.zillowstatic.com/fp/13c2ddc2bda71524368073f4ac9f730f-p_e.jpg','https://photos.zillowstatic.com/fp/71ea9714e2a845d025034c2641bdb3af-p_e.jpg','https://photos.zillowstatic.com/fp/8ebb9dbb48e1ed4de125066f54bdeff9-p_e.jpg','https://photos.zillowstatic.com/fp/c445137e25c9b18acaf543fd7adb6662-p_e.jpg','https://photos.zillowstatic.com/fp/fd077a1a0eb2b78750c0ac52305f1bf6-p_e.jpg','https://photos.zillowstatic.com/fp/babd827a0e6abf8970ea79cfc82f7993-p_e.jpg','https://photos.zillowstatic.com/fp/52e83229cc1e9e3f73afe6b884f87bdd-p_e.jpg','https://photos.zillowstatic.com/fp/301466005cd157d2f89859e756f9102b-p_e.jpg','https://photos.zillowstatic.com/fp/1dc212e957c6dbc459e7136fac84aa88-p_e.jpg','https://photos.zillowstatic.com/fp/0192916f6e1fd64cfae37e0260feee84-p_e.jpg','https://photos.zillowstatic.com/fp/fbd2596443b9dba08932415a0bf2c099-p_e.jpg','https://photos.zillowstatic.com/fp/e421efb46f421ec0a12513fd9808c8ef-p_e.jpg','https://photos.zillowstatic.com/fp/f74a30c0ff1bfffdec8a25e280212a2f-p_e.jpg','https://photos.zillowstatic.com/fp/d72b4ea187c34c0d8da45e4df3d83fbd-p_e.jpg','https://photos.zillowstatic.com/fp/aabb0ae49bb570e7b7434e9f3ac5d731-p_e.jpg','https://photos.zillowstatic.com/fp/54fd1255353350dd5a76860e173e0104-p_e.jpg','https://photos.zillowstatic.com/fp/3e579b9c165507438439be42d3cbf3e2-p_e.jpg','https://photos.zillowstatic.com/fp/b8c1da3a36af430cdfad2c98f80a1c74-p_e.jpg','https://photos.zillowstatic.com/fp/67ad40c8166b34dcb3c1119594d29ced-p_e.jpg','https://photos.zillowstatic.com/fp/1f6f7b33bfbf6aad9a54a67d650d2b4e-p_e.jpg','https://photos.zillowstatic.com/fp/c58b1fa910ab9df3ccfbf670a1a3e1ce-p_e.jpg','https://photos.zillowstatic.com/fp/7ccdf08b291699098f893bff6e3cef4c-p_e.jpg','https://photos.zillowstatic.com/fp/4de482d7a69640372de2d04d65f493a4-p_e.jpg','https://photos.zillowstatic.com/fp/79be7e86d9404162cce488f912408acb-p_e.jpg','https://photos.zillowstatic.com/fp/8ebbe443cf145e2400a970847b3aa518-p_e.jpg','https://photos.zillowstatic.com/fp/606d4a95798000c6fada7cc6d7e2f570-p_e.jpg','https://photos.zillowstatic.com/fp/9f9996daf8ad6b99321afed50de16615-p_e.jpg','https://photos.zillowstatic.com/fp/e4efbbdaa7db5d905b1c2124e4723de5-p_e.jpg','https://photos.zillowstatic.com/fp/9d3081d6403c3c5a23e35315b3ec2ba0-p_e.jpg','https://photos.zillowstatic.com/fp/bffa6c124e65f57bc5924041cd6e3e6e-p_e.jpg','https://photos.zillowstatic.com/fp/9b810c51120ca0a68772fe5bea651e25-p_e.jpg','https://photos.zillowstatic.com/fp/5e85c14ae6b9d188d767ad76ec7ea029-p_e.jpg']"
"702 E Crestview Ave APT B, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/702-E-Crestview-Ave-APT-B-Flagstaff-AZ-86001/418542181_zpid/,"$2,500/mo",3,3,,"['https://photos.zillowstatic.com/fp/7c1f3283fd3d06c07e54f4ea7f632123-p_e.jpg','https://photos.zillowstatic.com/fp/9ebb6247e314e731767293aff4da1335-p_e.jpg','https://photos.zillowstatic.com/fp/b51797b3e73749e03b6fdc3deddf616b-p_e.jpg','https://photos.zillowstatic.com/fp/ad550935660f55d1e8fad077e7ad40fc-p_e.jpg','https://photos.zillowstatic.com/fp/a11ffb967009393beef7bfe08647bc98-p_e.jpg','https://photos.zillowstatic.com/fp/a9164da36acceadfe2c9f2f01a852e76-p_e.jpg','https://photos.zillowstatic.com/fp/cf2fd0391feaf2e16f6be5ea3736f710-p_e.jpg']"
"1221 E Emma Dr, Flagstaff, AZ",/b/1221-e-emma-dr-flagstaff-az-9TqYDY/,,,,,"['https://photos.zillowstatic.com/fp/ea71f137de67c96903740d5cf3c18d04-p_e.jpg','https://photos.zillowstatic.com/fp/88aa3fec41b27dd8c60502519e6de09f-p_e.jpg','https://photos.zillowstatic.com/fp/e64ab0ab10d33ec500addcff2b5ec504-p_e.jpg','https://photos.zillowstatic.com/fp/3e00b81048101b0c63e9c4879788f090-p_e.jpg','https://photos.zillowstatic.com/fp/94b3c5a9b210405045653e532a318e6b-p_e.jpg','https://photos.zillowstatic.com/fp/fb20f730172ea5ffb1025a0127904597-p_e.jpg','https://photos.zillowstatic.com/fp/5188ad71beab45f04a2b1d5bd4590715-p_e.jpg']"
"20 E Oak Ave, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/20-E-Oak-Ave-Flagstaff-AZ-86001/7362846_zpid/,"$3,500/mo",3,2,1555,"['https://photos.zillowstatic.com/fp/895b425430a830a77e656e8fc7d9480c-p_e.jpg','https://photos.zillowstatic.com/fp/dbcb079d8afd54c1fd492303dc6f4345-p_e.jpg','https://photos.zillowstatic.com/fp/b5695c39a2d1276b20b379247908d52b-p_e.jpg','https://photos.zillowstatic.com/fp/9670dddeab3e0a188cf2a5b15839a9d4-p_e.jpg','https://photos.zillowstatic.com/fp/7939ccf1d5b0b1d6b7fe2c92b99bf3d7-p_e.jpg','https://photos.zillowstatic.com/fp/2f353a13501c8aef1456448942c3a13b-p_e.jpg','https://photos.zillowstatic.com/fp/2bd8d60602966f42e4cd9d34cf39a75d-p_e.jpg','https://photos.zillowstatic.com/fp/814226601a2186d8abce42a49d092ca9-p_e.jpg','https://photos.zillowstatic.com/fp/653e822b3d107276ebd746440604c8a0-p_e.jpg','https://photos.zillowstatic.com/fp/bb81806aa9d2517ebf493ce40bc20993-p_e.jpg','https://photos.zillowstatic.com/fp/b1b97db00c95885e3bd7aaeb4d09bcaa-p_e.jpg','https://photos.zillowstatic.com/fp/638933f062944010e7f84530a6f35871-p_e.jpg','https://photos.zillowstatic.com/fp/e749e570e0049650b36fc21b30593af3-p_e.jpg','https://photos.zillowstatic.com/fp/eb33350d26562dd6115048ce18f2b2f5-p_e.jpg','https://photos.zillowstatic.com/fp/209d8441a503fe0ddb5f231b69d3046b-p_e.jpg','https://photos.zillowstatic.com/fp/96e676eb01242208321d8c3dc523e152-p_e.jpg','https://photos.zillowstatic.com/fp/0750a8d5034696cced7661cb415ceef5-p_e.jpg','https://photos.zillowstatic.com/fp/16bae7a5a242e9a29f094d142b3812a4-p_e.jpg','https://photos.zillowstatic.com/fp/ce0ae97996e2f8518ba5fbbe1814c6e9-p_e.jpg','https://photos.zillowstatic.com/fp/4929e834a4ef57ee1a1247b0ab2cbfaf-p_e.jpg','https://photos.zillowstatic.com/fp/bbcad0ff698c4007f00a5648ce51a69b-p_e.jpg','https://photos.zillowstatic.com/fp/9a5ae39a3cb7f155926f1d816a1b6cac-p_e.jpg','https://photos.zillowstatic.com/fp/0dec09e0d2fad75cb07d170fe176b289-p_e.jpg','https://photos.zillowstatic.com/fp/2a875ab8291b2464db926c65fed3644a-p_e.jpg']"
"2225 E Skyline Dr, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/2225-E-Skyline-Dr-Flagstaff-AZ-86004/7361341_zpid/,"$3,500/mo",3,3,2085,"['https://photos.zillowstatic.com/fp/0860cae8e656734dac74f9e53f0cc70a-p_e.jpg','https://photos.zillowstatic.com/fp/dbcb079d8afd54c1fd492303dc6f4345-p_e.jpg','https://photos.zillowstatic.com/fp/2a0ef538a85bf244794bb4acfe9259e4-p_e.jpg','https://photos.zillowstatic.com/fp/9becd81392465a31bcc41299d11c0962-p_e.jpg','https://photos.zillowstatic.com/fp/980d4f7d011d2657bbfca6f1dcbe61e2-p_e.jpg','https://photos.zillowstatic.com/fp/76854e7e5ab78eb8553d050814204d38-p_e.jpg']"
"512 W Santa Fe Ave #19, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/512-W-Santa-Fe-Ave-19-Flagstaff-AZ-86001/416211005_zpid/,"$1,450/mo",1,1,960,"['https://photos.zillowstatic.com/fp/b1138cf7b8d0e4228fa4ba1ebf926a1e-p_e.jpg','https://photos.zillowstatic.com/fp/dbcb079d8afd54c1fd492303dc6f4345-p_e.jpg','https://photos.zillowstatic.com/fp/5c7b0203bfa0ce82dd1ee7397dbf4adc-p_e.jpg','https://photos.zillowstatic.com/fp/0781202359b0ad83cf805e574eec4388-p_e.jpg','https://photos.zillowstatic.com/fp/87ad4b45a80062b4d9e0207f488ece7e-p_e.jpg','https://photos.zillowstatic.com/fp/8e3eeabacc8de733f9abbcd28431edac-p_e.jpg','https://photos.zillowstatic.com/fp/ca8981e5b30424a42aa84289e20ad9d8-p_e.jpg','https://photos.zillowstatic.com/fp/a7355aee9ce7be43e32538196292005a-p_e.jpg']"
"1132 W Overland Pass Dr, Flagstaff, AZ 86005",https://www.zillow.com/homedetails/1132-W-Overland-Pass-Dr-Flagstaff-AZ-86005/64954394_zpid/,"$2,500/mo",3,3,1460,"['https://photos.zillowstatic.com/fp/edbebf6ab0615a85983a9122a77f06cb-p_e.jpg','https://photos.zillowstatic.com/fp/d8bd3228da2e458f1d37cc439026df66-p_e.jpg','https://photos.zillowstatic.com/fp/e2a168279fe14dd4860977855b87481e-p_e.jpg','https://photos.zillowstatic.com/fp/5f0c95a9596afb1e28cb5cb21357fac9-p_e.jpg','https://photos.zillowstatic.com/fp/456be889a6a8dc81c42b4af8f75a4be1-p_e.jpg','https://photos.zillowstatic.com/fp/cdcbe0f72139c6ef2d952da603677f61-p_e.jpg','https://photos.zillowstatic.com/fp/fddceb73e39df6fa688ce6aabc8ddc46-p_e.jpg','https://photos.zillowstatic.com/fp/7b0cd1670abfbb936f234f9cc3150651-p_e.jpg','https://photos.zillowstatic.com/fp/277a31985e069fda4cf59bb36dbab87e-p_e.jpg','https://photos.zillowstatic.com/fp/5cb94b209672e10099570bbe864ff1ee-p_e.jpg','https://photos.zillowstatic.com/fp/34932f2576352bcf9a2355c0db08797a-p_e.jpg','https://photos.zillowstatic.com/fp/6c772f6c5a038d37dc8e5ede7c13068f-p_e.jpg','https://photos.zillowstatic.com/fp/0e375cf9cc30cbf23dc30c1743719e74-p_e.jpg','https://photos.zillowstatic.com/fp/76fcca99db9fc06a426bc89f363e7296-p_e.jpg','https://photos.zillowstatic.com/fp/271fd9c3bdcc29cbdb303beb9acb8f41-p_e.jpg','https://photos.zillowstatic.com/fp/c92edd405a62b5fda342c031021ce49d-p_e.jpg','https://photos.zillowstatic.com/fp/eedaff77457338e40f4a63700d4f645c-p_e.jpg','https://photos.zillowstatic.com/fp/7ecf67585d726d263456ab3ad207f4ea-p_e.jpg','https://photos.zillowstatic.com/fp/4571de49d2f2457417e3afa404a79c5b-p_e.jpg','https://photos.zillowstatic.com/fp/742e644f28aff949846b0dd250d4c6a7-p_e.jpg','https://photos.zillowstatic.com/fp/6393861fc2a000a2f525efdd2e1e62c3-p_e.jpg','https://photos.zillowstatic.com/fp/4f897bd2e34385cad6c88c178ea3611a-p_e.jpg','https://photos.zillowstatic.com/fp/3c2a121309887f40221aec0c67fcab4b-p_e.jpg','https://photos.zillowstatic.com/fp/9738beb4cc0fc7968c3018d93b107e9b-p_e.jpg']"
"1261 N Edgewood St, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/1261-N-Edgewood-St-Flagstaff-AZ-86004/7366224_zpid/,"$3,300/mo",3,3,1613,"['https://photos.zillowstatic.com/fp/54ebb1c9cad704ba335eed94581d9716-p_e.jpg','https://photos.zillowstatic.com/fp/db7aa09a19acd26b16825f7bdf964d9e-p_e.jpg','https://photos.zillowstatic.com/fp/40501765c7e37902e604744489b8e549-p_e.jpg','https://photos.zillowstatic.com/fp/0225ab7882737f44a2dbfa334732002e-p_e.jpg','https://photos.zillowstatic.com/fp/e9c1dd127336a8c9593a86dedba990ec-p_e.jpg','https://photos.zillowstatic.com/fp/df48755896350e030faf00213919058d-p_e.jpg','https://photos.zillowstatic.com/fp/85cc7d8b334575810e0b35b39671faf6-p_e.jpg','https://photos.zillowstatic.com/fp/586ba44b846479ed45bffc6c3e991202-p_e.jpg','https://photos.zillowstatic.com/fp/bc98348c491a36e26d601ba556c54f59-p_e.jpg','https://photos.zillowstatic.com/fp/f86ac02610a39359785e5a20aefdc4bc-p_e.jpg','https://photos.zillowstatic.com/fp/2e659684a868c9fed36dc6a6565268e1-p_e.jpg','https://photos.zillowstatic.com/fp/aaa07227ef3c78c498f674a4aaf57b74-p_e.jpg','https://photos.zillowstatic.com/fp/652a7b349f7f277a75a962344c382b6e-p_e.jpg','https://photos.zillowstatic.com/fp/4c085a809738711714db06775782d752-p_e.jpg','https://photos.zillowstatic.com/fp/fa1d9a80666c9ad2cf0f5e97bb036afc-p_e.jpg','https://photos.zillowstatic.com/fp/99cd4630adb89c02dcd0e2dcecd51f94-p_e.jpg','https://photos.zillowstatic.com/fp/efc0b350113c365fd70c3c4156ba2393-p_e.jpg','https://photos.zillowstatic.com/fp/cd81a049babe9c54ff8e58e5402b6c92-p_e.jpg','https://photos.zillowstatic.com/fp/5faf6eec6b2d113437fc426d9d3e7786-p_e.jpg','https://photos.zillowstatic.com/fp/590667483fb40e54220472749ce59a59-p_e.jpg','https://photos.zillowstatic.com/fp/5a9f5f3b099e3bdbdf59c52cdc26cf77-p_e.jpg','https://photos.zillowstatic.com/fp/d47e26973226ae24cbd1e25dc7496b7d-p_e.jpg','https://photos.zillowstatic.com/fp/8f9ef2b7ba9ecd8b9e6b67bba888c049-p_e.jpg','https://photos.zillowstatic.com/fp/06f13edb536b6988800ec00cdd2cb83f-p_e.jpg','https://photos.zillowstatic.com/fp/8931f247268e2230b5fd6fbe6b0226f3-p_e.jpg','https://photos.zillowstatic.com/fp/f2a0bf17ee557bad28dfb14a9fbeb7f0-p_e.jpg','https://photos.zillowstatic.com/fp/1bf988f667cb710daec59f21fd694701-p_e.jpg','https://photos.zillowstatic.com/fp/56ccd5a2c1df4f9b30fd65339fa1dae9-p_e.jpg','https://photos.zillowstatic.com/fp/c94704e45dfca7c885fcaf69e4f994e4-p_e.jpg','https://photos.zillowstatic.com/fp/714a8ec53f8675875f743c4381442d22-p_e.jpg','https://photos.zillowstatic.com/fp/bca0bb73f8dae52e675ae08aaeae76c0-p_e.jpg','https://photos.zillowstatic.com/fp/a6482df4de1797d7869d4d17d1acddc6-p_e.jpg','https://photos.zillowstatic.com/fp/fa7342bf1041d4f8a9962edc01c53fec-p_e.jpg','https://photos.zillowstatic.com/fp/b63cef72107c7f1d8fd61dd73982fa95-p_e.jpg','https://photos.zillowstatic.com/fp/35e2c65deb3fcc8c35d18fb4ef960a3b-p_e.jpg','https://photos.zillowstatic.com/fp/baa126c817adcb0e62319f8ec5c36455-p_e.jpg','https://photos.zillowstatic.com/fp/d0fa93258757d038169937a1db053ece-p_e.jpg','https://photos.zillowstatic.com/fp/b154a81f5d79e479f35b316d416d6abb-p_e.jpg','https://photos.zillowstatic.com/fp/abda2925f2f9d3831af65f1b35674e5c-p_e.jpg','https://photos.zillowstatic.com/fp/95ef01c3aeb10c94451061422469e846-p_e.jpg','https://photos.zillowstatic.com/fp/1fa8eb2ad1b0fcc9196c7ed536d6825d-p_e.jpg','https://photos.zillowstatic.com/fp/3649f2e7f7901ff6c4c28e042d0ec82c-p_e.jpg']"
